16;M. Kovačić;23 ans;-;-;-;-;-;20182019;Milieux;
18;Marcos Llorente;22 ans;18;2;-;936;6;20182019;Milieux;
22;Dani Sánchez;17 ans;-;-;-;-;-;20182019;Milieux;
22;Isco;25 ans;39;6;2;1466;31;20182019;Milieux;
24;Dani Ceballos;21 ans;72;6;6;3588;38;20182019;Milieux;
32;Óscar Rodríguez;19 ans;1;-;-;35;2;20182019;Milieux;
33;Jaime Seoane;20 ans;-;-;-;-;-;20182019;Milieux;
34;F. Feuillassier;19 ans;-;-;-;-;-;20182019;Milieux;
36;M. Ødegaard;19 ans;6;-;-;106;4;20182019;Milieux;
36;Álvaro Fidalgo;20 ans;1;-;-;14;-;20182019;Milieux;
39;Jaume Grau;20 ans;-;-;-;-;-;20182019;Milieux;
7;Vinícius Júnior;17 ans;32;4;9;60;66;20182019;Attaquants;
9;K. Benzema;30 ans;53;30;9;131;68;20182019;Attaquants;
11;G. Bale;28 ans;42;16;6;109;35;20182019;Attaquants;
11;Marco Asensio;21 ans;44;9;5;62;61;20182019;Attaquants;
17;Lucas Vázquez;26 ans;46;4;5;33;51;20182019;Attaquants;
21;Brahim Díaz;18 ans;2;-;-;1;2;20182019;Attaquants;
21;Borja Mayoral;20 ans;6;-;-;2;2;20182019;Attaquants;
24;M. Díaz;24 ans;19;4;-;25;4;20182019;Attaquants;
26;Raúl de Tomás;23 ans;2;-;-;4;-;20182019;Attaquants;
27;Cristo González;20 ans;4;1;-;2;-;20182019;Attaquants;
;Diego Altube;21 ans;-;-;-;-;-;20222023;Gardiens;
1;T. Courtois;29 ans;51;-;-;159;2;20222023;Gardiens;
13;A. Lunin;22 ans;13;-;-;22;-;20222023;Gardiens;
26;Luis López;20 ans;-;-;-;-;-;20222023;Gardiens;
26;Diego Piñeiro;17 ans;-;-;-;-;-;20222023;Gardiens;
30;Fran González;16 ans;-;-;-;-;-;20222023;Gardiens;
31;Lucas Cañizares;19 ans;-;-;-;-;-;20222023;Gardiens;
40;Toni Fuidias;20 ans;-;-;-;-;-;20222023;Gardiens;
43;Mario de Luis;19 ans;-;-;-;-;-;20222023;Gardiens;
;Víctor Chust;21 ans;-;-;-;-;-;20222023;Défenseurs;
2;Dani Carvajal;29 ans;46;-;4;36;27;20222023;Défenseurs;
3;Éder Militão;23 ans;54;7;-;46;70;20222023;Défenseurs;
4;D. Alaba;29 ans;42;2;3;20;27;20222023;Défenseurs;
5;Vallejo;24 ans;7;-;1;5;3;20222023;Défenseurs;
6;Nacho;31 ans;47;1;1;26;52;20222023;Défenseurs;
12;Marcelo;33 ans;-;-;-;-;-;20222023;Défenseurs;
16;Odriozola;26 ans;7;-;-;2;1;20222023;Défenseurs;
17;Lucas Vázquez;30 ans;33;4;2;33;13;20222023;Défenseurs;
22;A. Rüdiger;28 ans;56;2;-;29;29;20222023;Défenseurs;
23;F. Mendy;26 ans;31;-;1;17;18;20222023;Défenseurs;
27;Vinícius Tobias;17 ans;1;-;-;-;1;20222023;Défenseurs;
32;Marvel;18 ans;-;-;-;-;-;20222023;Défenseurs;
34;Mario Gila;21 ans;-;-;-;-;-;20222023;Défenseurs;
35;Miguel Gutiérrez;20 ans;-;-;-;-;-;20222023;Défenseurs;
41;Rafa Marín;19 ans;-;-;-;-;-;20222023;Défenseurs;
43;Sergio Santos;20 ans;-;-;-;-;-;20222023;Défenseurs;
;T. Kubo;20 ans;-;-;-;-;-;20222023;Milieux;
;Reinier;19 ans;-;-;-;-;-;20222023;Milieux;
8;T. Kroos;31 ans;55;2;6;4131;37;20222023;Milieux;
10;L. Modrić;36 ans;55;6;6;2726;28;20222023;Milieux;
12;E. Camavinga;19 ans;62;-;2;2464;18;20222023;Milieux;
14;Casemiro;29 ans;5;-;1;192;2;20222023;Milieux;
18;A. Tchouameni;21 ans;53;-;4;2370;30;20222023;Milieux;
19;Dani Ceballos;25 ans;49;1;9;1909;18;20222023;Milieux;
22;Isco;29 ans;-;-;-;-;-;20222023;Milieux;
27;Antonio Blanco;21 ans;-;-;-;-;-;20222023;Milieux;
31;Mario Martín;17 ans;1;-;-;4;-;20222023;Milieux;
32;Carlos Dotor;20 ans;-;-;-;-;-;20222023;Milieux;
32;N. Paz;17 ans;-;-;-;-;-;20222023;Milieux;
33;Sergio Arribas;20 ans;4;1;-;14;1;20222023;Milieux;
44;Peter;19 ans;-;-;-;-;-;20222023;Milieux;
7;E. Hazard;30 ans;13;2;1;6;4;20222023;Attaquants;
7;Vinícius Júnior;21 ans;58;23;19;108;197;20222023;Attaquants;
9;K. Benzema;34 ans;45;33;6;134;40;20222023;Attaquants;
11;Marco Asensio;25 ans;54;13;9;61;28;20222023;Attaquants;
11;Rodrygo;20 ans;60;19;10;110;119;20222023;Attaquants;
12;Borja Mayoral;24 ans;-;-;-;-;-;20222023;Attaquants;
15;F. Valverde;23 ans;59;12;7;88;54;20222023;Attaquants;
16;L. Jović;24 ans;-;-;-;-;-;20222023;Attaquants;
18;G. Bale;32 ans;-;-;-;-;-;20222023;Attaquants;
24;M. Díaz;28 ans;12;-;-;6;1;20222023;Attaquants;
29;Juanmi Latasa;20 ans;-;-;-;-;-;20222023;Attaquants;
39;Á. Rodríguez;17 ans;8;1;1;3;-;20222023;Attaquants;
;Diego Altube;23 ans;-;-;-;-;-;20232024;Gardiens;
1;T. Courtois;31 ans;-;-;-;-;-;20232024;Gardiens;
13;A. Lunin;24 ans;3;-;-;9;-;20232024;Gardiens;
25;Kepa;29 ans;9;-;-;21;-;20232024;Gardiens;
26;Diego Piñeiro;19 ans;-;-;-;-;-;20232024;Gardiens;
30;Fran González;18 ans;-;-;-;-;-;20232024;Gardiens;
31;Lucas Cañizares;21 ans;-;-;-;-;-;20232024;Gardiens;
;Sergio Santos;22 ans;-;-;-;-;-;20232024;Défenseurs;
;Víctor Chust;23 ans;-;-;-;-;-;20232024;Défenseurs;
2;Dani Carvajal;31 ans;9;-;2;14;7;20232024;Défenseurs;
3;Éder Militão;25 ans;2;-;-;-;-;20232024;Défenseurs;
4;D. Alaba;31 ans;9;-;1;3;8;20232024;Défenseurs;
6;Nacho;33 ans;9;-;-;5;6;20232024;Défenseurs;
20;Fran García;24 ans;9;-;2;4;8;20232024;Défenseurs;
22;A. Rüdiger;30 ans;12;-;-;4;4;20232024;Défenseurs;
23;F. Mendy;28 ans;5;-;-;2;4;20232024;Défenseurs;
27;Vinícius Tobias;19 ans;-;-;-;-;-;20232024;Défenseurs;
32;Marvel;20 ans;-;-;-;-;-;20232024;Défenseurs;
34;Álvaro Carrillo;21 ans;-;-;-;-;-;20232024;Défenseurs;
5;J. Bellingham;20 ans;11;10;3;540;22;20232024;Milieux;
8;T. Kroos;33 ans;12;1;2;630;10;20232024;Milieux;
10;L. Modrić;38 ans;10;-;1;405;7;20232024;Milieux;
12;E. Camavinga;20 ans;12;-;1;552;3;20232024;Milieux;
15;F. Valverde;25 ans;12;3;2;629;19;20232024;Milieux;
17;Lucas Vázquez;32 ans;9;-;1;217;3;20232024;Milieux;
18;A. Tchouameni;23 ans;12;1;-;696;7;20232024;Milieux;
19;Dani Ceballos;27 ans;4;-;-;76;-;20232024;Milieux;
24;A. Güler;18 ans;-;-;-;-;-;20232024;Milieux;
31;Mario Martín;19 ans;-;-;-;-;-;20232024;Milieux;
32;N. Paz;19 ans;1;-;-;10;-;20232024;Milieux;
33;Gonzalo García;19 ans;-;-;-;-;-;20232024;Milieux;
7;Vinícius Júnior;23 ans;8;4;1;14;17;20232024;Attaquants;
11;Rodrygo;22 ans;12;1;2;26;22;20232024;Attaquants;
14;Joselu;33 ans;12;5;2;28;3;20232024;Attaquants;
21;Brahim Díaz;24 ans;9;1;-;3;6;20232024;Attaquants;
39;Á. Rodríguez;19 ans;-;-;-;-;-;20232024;Attaquants;
